Date,ABC,DEF,GHI,JKL,MNO,PQR,STU,VWX,XYZ,ZAB,mkt,date2,rf,rm,hml,smb
5/9/1995,11.58364453,38.91359302,69.88192429,31.12426129,6.80559689,46.43724494,4.724262214,54.25470009,50.10819276,30.25435804,125.621094,5/9/1995,2.4,0.044,0.32,-0.27
5/10/1995,11.71906483,39.5074778,69.32489445,31.61968492,6.80559689,46.79862428,4.724262214,56.82247979,53.44019535,30.41547592,125.8272816,5/10/1995,2.4,0.164,0.28,0.05
5/11/1995,11.45864117,39.11155462,68.36275202,31.61968492,6.80559689,46.61793461,4.565975078,55.08301612,52.03050195,31.07784944,126.0842313,5/11/1995,2.4,0.204,-0.56,0.28
5/12/1995,11.45864117,39.11155462,68.91978185,31.61968492,7.244667657,46.61793461,4.565975078,57.0709746,51.64604011,30.57659381,126.3796139,5/12/1995,2.4,0.234,0.29,-0.02
5/15/1995,11.33363781,39.5074778,70.08448059,31.38654439,7.574848874,46.61793461,4.419863876,58.81043827,52.15865589,30.91673156,126.9419869,5/15/1995,2.4,0.444,0.48,-0.24
5/16/1995,11.07321415,38.91359302,68.36275202,33.1350984,7.464203041,46.79862428,4.565975078,58.81043827,52.67127168,31.90134085,127.1630582,5/16/1995,2.4,0.174,0.01,0.23
5/17/1995,11.07321415,38.91359302,66.43846715,32.87281529,7.244667657,47.34069329,4.565975078,58.06495384,53.3120414,32.06245873,126.9775356,5/17/1995,2.4,-0.146,-0.18,0.5
5/18/1995,11.07321415,38.51766984,65.88143732,33.1350984,7.134021824,46.97931395,4.419863876,56.57398498,52.67127168,31.40008521,125.4428387,5/18/1995,2.4,-1.216,0.19,0.8
5/19/1995,11.07321415,38.31970825,65.12185118,32.11510856,7.355313491,46.79862428,4.419863876,57.31946941,51.64604011,31.23896733,125.3600737,5/19/1995,2.4,-0.066,-0.08,-0.01
5/22/1995,11.19821751,39.11155462,67.40060958,33.63052203,7.683738424,46.79862428,4.565975078,57.81645903,53.05573351,30.57659381,126.2709741,5/22/1995,2.4,0.724,-0.06,-0.3
5/23/1995,11.33363781,39.5074778,66.23591084,33.1350984,7.792627975,46.79862428,4.261576739,59.05893308,52.92757957,31.07784944,127.3539459,5/23/1995,2.4,0.854,-0.1,-0.4
5/24/1995,11.33363781,39.70543939,66.43846715,33.1350984,7.848829033,46.79862428,4.419863876,57.81645903,52.92757957,30.57659381,127.3590402,5/24/1995,2.4,0.004,-0.03,-0.07
5/25/1995,11.33363781,39.5074778,67.80572219,33.63052203,7.903273808,46.61793461,4.115465537,57.56796422,52.92757957,31.40008521,127.3641347,5/25/1995,2.4,0.004,0.21,-0.22
5/26/1995,11.19821751,38.91359302,66.64102345,34.12594566,7.903273808,46.97931395,3.957178401,56.82247979,52.15865589,31.57910508,126.4175334,5/26/1995,2.4,-0.746,0.32,0.41
5/30/1995,11.19821751,39.5074778,66.99549698,33.63052203,7.574848874,46.97931395,3.957178401,56.82247979,52.67127168,33.06497,126.1952343,5/30/1995,2.4,-0.176,0.69,-0.46
5/31/1995,11.07321415,40.10136258,68.71722555,31.61968492,7.464203041,47.8827623,3.957178401,58.56194346,52.54311773,33.06497,127.9795117,5/31/1995,2.4,1.404,-0.22,-1.19
6/1/1995,11.07321415,39.11155462,68.56530832,32.11510856,7.355313491,48.78621064,4.261576739,60.05291232,52.41496379,33.38720577,128.1857246,6/1/1995,2.1,0.161,0.23,0.24
6/2/1995,11.07321415,39.30951621,68.16019572,31.61968492,7.355313491,50.05103832,4.261576739,60.05291232,52.67127168,33.06497,128.2382916,6/2/1995,2.1,0.041,0.27,0.13
6/5/1995,11.19821751,39.90340098,69.47681168,31.88196802,7.574848874,51.85793501,4.419863876,61.04689155,52.92757957,32.90385212,129.0371292,6/5/1995,2.1,0.621,-0.13,-0.03
6/6/1995,11.33363781,39.70543939,69.47681168,31.61968492,6.80559689,52.40000402,4.419863876,60.05291232,52.92757957,33.38720577,129.0126144,6/6/1995,2.1,-0.019,-0.11,0.24
6/7/1995,11.19821751,39.11155462,68.91978185,32.63967476,6.916242723,52.76138336,4.261576739,60.05291232,52.92757957,33.22608788,128.6274428,6/7/1995,2.1,-0.299,-0.53,0.59
6/8/1995,11.07321415,39.90340098,69.12233815,31.88196802,6.80559689,52.21931435,4.261576739,60.05291232,53.5683493,34.04957929,128.5644308,6/8/1995,2.1,-0.049,-0.52,0.65
6/9/1995,10.80237354,40.10136258,69.32489445,31.61968492,6.69670734,51.85793501,4.261576739,59.30742789,53.44019535,33.06497,127.668899,6/9/1995,2.1,-0.699,-0.26,0.61
6/12/1995,10.67737018,41.31741236,69.47681168,32.11510856,6.69670734,51.85793501,4.419863876,59.80441751,54.20911902,32.90385212,128.3101251,6/12/1995,2.1,0.501,-0.3,-0.07
6/13/1995,10.80237354,42.10925873,70.23639781,32.11510856,6.80559689,51.31586601,4.115465537,59.5559227,53.95281113,33.06497,129.4843709,6/13/1995,2.1,0.911,-0.12,-0.47
6/14/1995,10.80237354,42.10925873,70.23639781,31.76539776,6.916242723,50.95448667,4.115465537,59.5559227,54.20911902,33.06497,129.6152162,6/14/1995,2.1,0.101,-0.35,0.2
6/15/1995,11.19821751,42.30722032,69.67936798,32.26082139,6.69670734,52.03862468,4.115465537,59.30742789,54.33727297,33.54832365,129.9539538,6/15/1995,2.1,0.261,-0.33,0.37
6/16/1995,11.07321415,42.50518191,71.19854025,33.77623486,6.69670734,51.49655568,4.115465537,59.05893308,54.33727297,34.55083492,130.5022132,6/16/1995,2.1,0.421,-0.43,-0.09
6/19/1995,11.19821751,42.30722032,72.16068269,33.77623486,6.80559689,51.49655568,3.957178401,59.80441751,54.46542692,34.38971704,131.6965202,6/19/1995,2.1,0.911,-0.3,-0.55
6/20/1995,11.58364453,41.51537395,71.19854025,33.28081123,6.366526123,51.31586601,3.957178401,61.04689155,54.20911902,34.04957929,131.7505268,6/20/1995,2.1,0.041,0.15,0.03
6/21/1995,11.33363781,41.51537395,70.84406672,33.77623486,6.69670734,51.13517634,3.652780062,61.79237598,53.5683493,31.74022296,131.7123247,6/21/1995,2.1,-0.029,-0.11,0.17
6/22/1995,11.71906483,42.92938533,72.16068269,33.28081123,6.475415673,50.95448667,3.811067198,61.29538636,53.05573351,31.23896733,133.1971266,6/22/1995,2.1,1.121,-0.21,-0.76
6/23/1995,11.58364453,44.11715488,71.95812638,33.28081123,6.366526123,50.41241766,3.811067198,61.04689155,52.92757957,31.57910508,132.8525924,6/23/1995,2.1,-0.259,-0.23,0.31
6/26/1995,11.33363781,42.50518191,70.43895412,36.31163817,6.475415673,49.50896932,3.811067198,60.79839674,53.05573351,31.40008521,131.5846257,6/26/1995,2.1,-0.959,0.54,0.14
6/27/1995,11.33363781,41.91129714,71.60365285,35.29164833,6.366526123,48.60552097,3.811067198,60.54990193,52.92757957,32.56371436,131.1524236,6/27/1995,2.1,-0.329,0.42,0.07
6/28/1995,11.19821751,42.92938533,72.16068269,35.78707197,6.366526123,49.68965899,3.811067198,60.54990193,53.05573351,33.06497,131.5740993,6/28/1995,2.1,0.321,0.18,-0.47
6/29/1995,11.19821751,42.73142373,71.40109655,34.7962247,6.038101189,49.50896932,3.652780062,59.80441751,53.44019535,33.38720577,131.5622582,6/29/1995,2.1,-0.009,-0.48,0.53
6/30/1995,11.33363781,42.30722032,72.76835159,34.7962247,6.257636573,48.60552097,3.811067198,59.5559227,54.9780427,33.22608788,131.9852516,6/30/1995,2.1,0.321,-0.23,0.82
7/3/1995,11.19821751,43.12734692,72.56579529,35.78707197,6.366526123,48.60552097,3.811067198,60.79839674,54.84988875,33.54832365,132.4374139,7/3/1995,2.2,0.342,-0.17,-0.35
7/5/1995,11.07321415,43.12734692,70.84406672,35.78707197,6.257636573,47.70207263,3.811067198,61.54388117,53.95281113,32.72483225,132.7184791,7/5/1995,2.2,0.212,0.18,0.15
7/6/1995,11.07321415,43.12734692,72.61643437,35.78707197,6.14699074,47.70207263,4.261576739,64.02882927,54.20911902,31.90134085,134.2159656,7/6/1995,2.2,1.122,0.08,-0.67
7/7/1995,11.33363781,43.5232701,72.26196084,35.78707197,6.257636573,48.60552097,4.419863876,64.8571453,54.46542692,32.72483225,135.080404,7/7/1995,2.2,0.642,0.07,0.33
7/10/1995,11.07321415,42.10925873,70.69214949,36.80706181,6.14699074,48.60552097,4.261576739,65.85112454,54.9780427,32.72483225,135.3670782,7/10/1995,2.2,0.212,0.27,0.3
7/11/1995,10.80237354,41.51537395,70.48959319,38.81789891,6.69670734,48.60552097,4.261576739,64.52581889,55.23435059,32.40259648,134.9642847,7/11/1995,2.2,-0.298,-0.34,0.63
7/12/1995,10.80237354,41.71333554,72.41387806,38.81789891,8.122809191,48.96690031,4.115465537,65.35413492,54.9780427,32.56371436,136.4734631,7/12/1995,2.2,1.112,-0.61,-0.17
7/13/1995,11.07321415,41.91129714,71.85684823,38.81789891,8.451234125,48.06345196,4.261576739,64.8571453,55.61881243,33.06497,136.5717593,7/13/1995,2.2,0.072,-0.23,0.32
7/14/1995,10.67737018,41.91129714,71.45173563,38.70132864,8.781415342,48.06345196,4.419863876,64.02882927,55.23435059,33.06497,136.3834203,7/14/1995,2.2,-0.138,-0.39,0.34
7/17/1995,10.93779384,42.73142373,71.24917933,37.82705164,10.53769841,48.24414163,5.174771755,64.02882927,55.74696637,33.06497,136.9601744,7/17/1995,2.2,0.422,-0.57,0.12
7/18/1995,10.54194988,43.91919329,70.8947058,38.55561581,10.31816303,51.67724534,5.028660553,62.04087079,55.74696637,32.40259648,135.8987585,7/18/1995,2.2,-0.778,0.54,0.05
7/19/1995,10.29194316,43.91919329,72.26196084,36.31163817,9.440021493,50.05103832,4.724262214,60.30140712,55.61881243,32.40259648,133.7176097,7/19/1995,2.2,-1.618,0.94,-0.66
7/20/1995,9.771095834,44.93728148,74.94583184,36.54477871,9.440021493,50.95448667,4.565975078,58.06495384,55.61881243,33.22608788,134.5250176,7/20/1995,2.2,0.602,-0.28,0.25
7/21/1995,9.375251866,45.53116625,73.7811331,38.32247528,9.659556876,50.773797,4.870373417,57.81645903,55.23435059,32.72483225,134.6488375,7/21/1995,2.2,0.092,-0.45,0.45
7/24/1995,9.635675529,45.95536967,74.74327554,39.31332255,9.440021493,50.95448667,4.724262214,57.56796422,55.87512032,33.22608788,135.5973979,7/24/1995,2.2,0.702,-0.49,0.2
7/25/1995,9.375251866,46.15333126,75.14838814,39.57560565,9.768446427,50.773797,4.870373417,59.80441751,55.74696637,32.72483225,136.6072726,7/25/1995,2.2,0.742,-0.24,-0.29
7/26/1995,9.510672171,44.93728148,74.33816294,38.06019218,10.20927348,51.67724534,5.028660553,59.05893308,55.61881243,33.22608788,136.9245694,7/26/1995,2.2,0.232,-0.42,0.22
7/27/1995,9.375251866,45.95536967,73.3760205,35.78707197,11.19630456,51.85793501,5.028660553,59.5559227,55.74696637,33.22608788,137.8615866,7/27/1995,2.2,0.682,-0.24,0.02
7/28/1995,9.239831562,45.13524307,73.5785768,34.2716585,12.0744461,52.58069369,5.333058891,58.56194346,55.61881243,33.40510775,137.5063621,7/28/1995,2.2,-0.258,0.15,0.53
7/31/1995,9.239831562,45.53116625,74.18624571,33.01852813,11.74426488,52.58069369,5.333058891,58.64477506,55.87512032,33.90636339,137.399149,7/31/1995,2.2,-0.078,0.05,0.31
8/1/1995,9.114828203,46.74721604,73.02154697,33.77623486,11.30695039,52.58069369,5.174771755,57.89929063,55.61881243,33.90636339,136.7685643,8/1/1995,2,-0.46,0.29,0.12
8/2/1995,8.979407899,45.95536967,75.50286167,33.77623486,10.97676918,53.30345237,5.174771755,58.14778544,55.36250454,34.24650114,136.5499096,8/2/1995,2,-0.16,0.65,-0.02
8/3/1995,8.979407899,45.13524307,77.07267302,33.77623486,10.97676918,55.47172839,5.174771755,57.65079582,55.36250454,33.74524551,136.42707,8/3/1995,2,-0.09,0.48,-0.15
8/4/1995,8.979407899,46.15333126,76.46500411,33.3973815,10.97676918,55.65241806,5.174771755,58.14778544,55.36250454,33.56622564,136.6591932,8/4/1995,2,0.17,-0.16,0.25
8/7/1995,9.114828203,46.94517763,75.14838814,33.77623486,11.08565873,56.37517674,5.174771755,58.64477506,55.36250454,33.74524551,137.0149695,8/7/1995,2,0.26,-0.07,0.08
8/8/1995,9.114828203,46.74721604,75.70541798,33.28081123,10.70278902,55.65241806,5.028660553,58.64477506,55.36250454,33.06497,137.1246253,8/8/1995,2,0.08,-0.16,-0.09
8/9/1995,8.979407899,48.75511219,75.70541798,33.28081123,10.53769841,55.47172839,5.028660553,57.65079582,56.77219794,33.06497,137.1383384,8/9/1995,2,0.01,-0.41,0.42
8/10/1995,8.979407899,48.359189,75.70541798,33.77623486,10.86787963,55.29103873,5.028660553,57.40230101,57.02850583,32.90385212,136.7685643,8/10/1995,2,-0.27,0.02,0.24
8/11/1995,8.979407899,48.16122741,75.30030537,32.78538759,10.53769841,55.47172839,5.028660553,56.65681658,56.77219794,32.2414786,136.3316044,8/11/1995,2,-0.32,-0.05,0.35
8/14/1995,8.979407899,48.359189,74.94583184,33.28081123,10.64834424,55.65241806,4.870373417,58.39628025,56.77219794,32.74273424,137.3167342,8/14/1995,2,0.72,-0.47,-0.43
8/15/1995,8.979407899,48.359189,74.94583184,32.78538759,10.53769841,55.65241806,5.174771755,57.89929063,56.3877361,32.2414786,137.1794861,8/15/1995,2,-0.1,0,0.25
8/16/1995,8.979407899,46.74721604,74.33816294,34.24251593,10.97676918,55.65241806,5.028660553,57.65079582,56.3877361,31.90134085,137.8119653,8/16/1995,2,0.46,0.01,0.09
8/17/1995,8.979407899,46.74721604,74.18624571,34.2716585,11.19630456,55.29103873,4.870373417,57.1538062,56.64404399,31.90134085,137.8671011,8/17/1995,2,0.04,0,0.4
8/18/1995,8.85440454,46.74721604,74.74327554,35.29164833,11.30695039,55.11034906,5.028660553,57.1538062,56.64404399,31.90134085,138.0050372,8/18/1995,2,0.1,-0.11,0.3
8/21/1995,8.85440454,46.94517763,74.94583184,34.7962247,12.0744461,55.11034906,4.870373417,57.40230101,56.77219794,32.2414786,137.7155307,8/21/1995,2,-0.21,0.36,0.56
8/22/1995,8.593980877,46.15333126,75.30030537,33.89280513,12.51351686,53.84552137,5.028660553,57.40230101,56.64404399,32.74273424,137.9498462,8/22/1995,2,0.17,-0.21,-0.42
8/23/1995,8.85440454,46.35129285,73.98368941,34.24251593,13.06147718,53.48414204,4.724262214,58.39628025,57.02850583,32.56371436,137.6329262,8/23/1995,2,-0.23,-0.08,0.41
8/24/1995,8.791902861,46.54925444,74.74327554,33.28081123,13.3916584,53.30345237,4.870373417,58.89326987,56.64404399,32.56371436,137.577884,8/24/1995,2,-0.04,0.28,-0.17
8/25/1995,8.458560573,46.54925444,76.11053058,33.01852813,13.941375,55.11034906,4.870373417,58.14778544,56.64404399,32.2414786,138.1431113,8/25/1995,2,0.41,0.23,-0.29
8/28/1995,8.458560573,46.74721604,76.46500411,33.77623486,13.3916584,54.74896972,4.870373417,58.89326987,56.64404399,31.40008521,137.7706279,8/28/1995,2,-0.27,0.94,-0.17
8/29/1995,8.458560573,46.54925444,76.66756041,32.78538759,12.95258763,56.0137974,4.870373417,61.21255476,56.77219794,31.56120309,137.8119653,8/29/1995,2,0.03,0.52,-0.75
8/30/1995,8.333557214,46.35129285,77.27522932,33.77623486,13.28276885,55.47172839,4.724262214,61.46104957,57.41296767,32.40259648,138.267496,8/30/1995,2,0.33,-0.13,0.45
8/31/1995,8.458560573,46.74721604,78.03481545,32.78538759,13.17212301,55.47172839,4.724262214,62.206534,57.66927556,33.06497,138.7106607,8/31/1995,2,0.32,-0.16,0.33
9/1/1995,8.333557214,46.74721604,76.87011671,33.77623486,13.06147718,55.65241806,4.565975078,63.20051324,58.69450712,35.4101303,139.1148966,9/1/1995,2.1,0.291,0.48,-0.16
9/5/1995,8.333557214,46.74721604,77.42714654,31.76539776,12.6241627,60.89241847,4.870373417,65.51979813,59.33527685,36.41264157,140.4582352,9/5/1995,2.1,0.961,-0.31,-0.49
9/6/1995,8.333557214,46.54925444,78.59184528,32.78538759,13.17212301,62.33793582,4.724262214,64.27732408,59.20712291,35.75026805,140.9944018,9/6/1995,2.1,0.381,-0.36,0.38
9/7/1995,8.208553856,46.54925444,78.79440159,33.28081123,12.84369808,62.51862549,4.870373417,63.20051324,59.33527685,35.06999255,141.1227651,9/7/1995,2.1,0.091,-0.22,0.41
9/8/1995,8.333557214,46.54925444,79.35143142,32.78538759,13.28276885,61.61517714,5.174771755,64.7743137,59.20712291,36.57375945,141.8457481,9/8/1995,2.1,0.511,-0.15,0.25
9/11/1995,8.333557214,46.35129285,79.35143142,33.28081123,13.3916584,62.15724615,5.028660553,64.7743137,59.33527685,37.7552906,142.2306714,9/11/1995,2.1,0.271,-0.39,-0.07
9/12/1995,8.593980877,47.14313922,79.35143142,31.26997412,14.05026455,62.33793582,5.028660553,62.45502881,59.71973869,38.578782,142.6451654,9/12/1995,2.1,0.291,-0.19,-0.02
9/13/1995,8.333557214,47.76530423,79.95910032,30.22084172,14.92840608,61.61517714,4.870373417,61.21255476,59.71973869,39.08003764,143.1896802,9/13/1995,2.1,0.381,-0.38,-0.11
9/14/1995,8.458560573,48.359189,82.23785872,30.24998429,14.7088707,60.16965979,4.870373417,62.206534,59.71973869,39.25905751,143.9952317,9/14/1995,2.1,0.561,0.12,-0.52
9/15/1995,8.458560573,47.14313922,83.95958729,29.75456065,14.37868948,61.61517714,5.028660553,64.7743137,60.10420053,38.41766412,143.7377108,9/15/1995,2.1,-0.179,0.74,-0.47
9/18/1995,8.208553856,48.16122741,83.60511376,29.22999445,14.48933531,62.33793582,5.333058891,64.27732408,59.71973869,37.41515284,143.5524087,9/18/1995,2.1,-0.129,-0.42,-0.2
9/19/1995,8.208553856,49.1793156,83.40255746,29.75456065,14.26979993,61.79586681,5.479170094,63.44900805,59.71973869,37.41515284,143.9851524,9/19/1995,2.1,0.301,-0.55,-0.12
9/20/1995,8.333557214,48.75511219,84.1621436,30.39569712,14.7088707,61.61517714,5.783568432,65.27130332,59.97604658,36.91389721,144.635992,9/20/1995,2.1,0.451,-0.11,-0.11
9/21/1995,8.208553856,49.1793156,83.80767007,30.89112076,14.05026455,61.07310813,5.783568432,63.69750286,59.97604658,37.41515284,143.8153501,9/21/1995,2.1,-0.569,-0.19,0.36
9/22/1995,8.073133551,49.37727719,83.60511376,30.89112076,14.16091038,60.7117288,5.783568432,62.70352362,60.36050842,37.07501509,143.3716466,9/22/1995,2.1,-0.309,-0.22,-0.09
9/25/1995,7.948130193,49.1793156,83.20000116,30.89112076,13.99581977,59.80828045,5.63745723,63.44900805,60.10420053,35.06999255,143.1295531,9/25/1995,2.1,-0.169,0.34,-0.36
9/26/1995,8.073133551,49.1793156,83.40255746,30.89112076,13.72008333,59.26621144,5.333058891,62.95201843,60.10420053,35.75026805,143.0022245,9/26/1995,2.1,-0.089,0.17,-0.31
9/27/1995,8.073133551,48.16122741,84.3646999,29.37570728,13.3916584,60.7117288,5.174771755,63.20051324,59.20712291,35.4101303,142.5752864,9/27/1995,2.1,-0.299,0.7,-0.97
9/28/1995,8.073133551,48.5571506,84.3646999,29.90027349,13.61119378,61.61517714,5.333058891,64.27732408,59.71973869,36.91389721,143.8656943,9/28/1995,2.1,0.901,-0.18,-0.17
9/29/1995,8.208553856,47.53906241,84.7698125,29.90027349,13.61119378,61.79586681,5.479170094,62.95201843,60.48866236,37.57627073,143.7952174,9/29/1995,2.1,-0.049,0.26,0.82
10/2/1995,8.073133551,48.359189,83.80767007,29.14256675,13.17212301,61.97655648,5.333058891,62.206534,59.33527685,37.57627073,142.9364586,10/2/1995,2.1,-0.599,0.64,-0.51
10/3/1995,7.948130193,48.359189,84.1621436,29.37570728,12.95258763,61.97655648,5.333058891,61.70954438,59.20712291,35.91138594,142.7236419,10/3/1995,2.1,-0.149,0.31,-0.85
10/4/1995,7.812709889,48.359189,84.5672562,28.35571745,12.95258763,63.24138416,5.174771755,60.21857552,59.07896896,36.75277932,142.1126689,10/4/1995,2.1,-0.429,0.48,-0.62
10/5/1995,8.208553856,47.53906241,84.41533897,28.35571745,13.17212301,63.78345317,5.174771755,60.96405995,60.36050842,36.91389721,142.5410725,10/5/1995,2.1,0.301,-0.15,-0.3
10/6/1995,8.593980877,47.14313922,84.21278267,27.86029381,13.72008333,65.59034986,5.174771755,60.71556514,60.8731242,36.57375945,142.5995263,10/6/1995,2.1,0.041,0.03,0.17
10/9/1995,8.208553856,46.32301262,86.18770662,27.86029381,13.3916584,66.67448787,5.028660553,59.97008071,60.48866236,35.57124818,141.1397008,10/9/1995,2.1,-1.029,1.03,-0.65
10/10/1995,8.073133551,46.12505103,86.39026292,28.35571745,12.0744461,66.85517754,5.174771755,59.7215859,60.10420053,34.74775678,140.8027797,10/10/1995,2.1,-0.239,0.62,-0.74
10/11/1995,7.948130193,46.12505103,85.98515032,29.37570728,12.95258763,68.12000523,5.174771755,60.71556514,61.25758604,35.24901242,141.6798856,10/11/1995,2.1,0.621,-0.39,0.4
10/12/1995,7.812709889,46.54925444,84.06086544,29.37570728,13.28276885,68.12000523,5.174771755,64.52581889,61.25758604,34.74775678,142.7907377,10/12/1995,2.1,0.781,-0.47,0.04
10/13/1995,7.677289584,46.12505103,84.61789528,30.39569712,13.17212301,69.56552258,5.174771755,64.27732408,61.77020182,34.90887466,143.3214753,10/13/1995,2.1,0.371,-0.2,0.29
10/16/1995,8.073133551,45.72912785,83.04808393,30.89112076,13.72008333,68.66207423,5.174771755,62.45502881,61.64204787,34.24650114,143.0794665,10/16/1995,2.1,-0.169,0.05,0.24
10/17/1995,7.948130193,44.31511647,84.61789528,30.65798022,14.59998115,66.67448787,5.028660553,62.206534,61.64204787,34.40761903,143.9131778,10/17/1995,2.1,0.581,-0.66,-0.43
10/18/1995,7.948130193,45.10696284,84.06086544,31.91111059,14.48933531,66.85517754,5.028660553,60.96405995,60.8731242,35.57124818,144.2315777,10/18/1995,2.1,0.221,-0.37,0.23
10/19/1995,7.948130193,44.90900125,86.74473645,31.53225722,15.80654762,66.31310854,5.174771755,60.96405995,60.48866236,36.41264157,144.6663687,10/19/1995,2.1,0.301,-0.28,-0.52
10/20/1995,7.677289584,43.91919329,85.78259401,31.91111059,14.92840608,65.04828085,5.174771755,60.71556514,61.38573998,35.91138594,143.8743265,10/20/1995,2.1,-0.549,0.46,0.36
10/23/1995,7.416865921,44.51307807,85.98515032,31.41568696,14.81951653,63.24138416,5.028660553,59.97008071,61.25758604,36.75277932,143.2727543,10/23/1995,2.1,-0.419,-0.09,-0.2
10/24/1995,6.896018595,45.10696284,87.70687889,32.43567679,15.14794147,62.51862549,5.028660553,59.97008071,61.38573998,36.75277932,143.4892595,10/24/1995,2.1,0.151,-0.31,-0.14
10/25/1995,6.646011879,44.11715488,87.55496166,31.91111059,15.14794147,61.43448747,4.724262214,59.39025949,61.25758604,34.06748127,142.3331143,10/25/1995,2.1,-0.809,0.12,-0.2
10/26/1995,6.114747606,43.49498988,85.37748141,32.28996396,15.03729563,58.00138376,4.724262214,58.89326987,61.00127815,33.06497,141.0169627,10/26/1995,2.1,-0.929,0.02,-0.09
